order_detail_id,order_date,product_id,customer_id,territory_id,sales_order_number,sales_order_line_number,quantity,unitprice_rupiah,totalprice_rupiah,totalcost_rupiah,shippingprice_rupiah
SO59409-4,2018-12-06,217,13406,8,SO59409,4,1,489860,489860,183208.2,12247.2
SO59410-1,2018-12-06,357,14160,8,SO59410,1,1,32479860,32479860,17718673,811997.2
SO59410-2,2018-12-06,485,14160,8,SO59410,2,1,307720,307720,115087,7693
SO59410-3,2018-12-06,222,14160,8,SO59410,3,1,489860,489860,183208.2,12247.2
SO59414-1,2018-12-06,528,11149,9,SO59414,1,1,69860,69860,26128.2,1747.2
SO59414-2,2018-12-06,480,11149,9,SO59414,2,1,32060,32060,11991,802.2
SO59421-1,2018-12-06,538,11215,6,SO59421,1,1,300860,300860,112522.2,7522.2
SO59422-2,2018-12-06,217,11330,6,SO59422,2,1,489860,489860,183208.2,12247.2
SO59422-1,2018-12-06,530,11330,6,SO59422,1,1,69860,69860,26128.2,1747.2
SO59424-2,2018-12-06,540,11287,6,SO59424,2,1,456400,456400,170693.6,11410
SO59424-3,2018-12-06,480,11287,6,SO59424,3,1,32060,32060,11991,802.2
SO59424-1,2018-12-06,529,11287,6,SO59424,1,1,55860,55860,20892.2,1397.2
SO59427-2,2018-12-06,528,11091,6,SO59427,2,1,69860,69860,26128.2,1747.2
SO59427-1,2018-12-06,535,11091,6,SO59427,1,1,349860,349860,130848.2,8747.2
SO59427-3,2018-12-06,480,11091,6,SO59427,3,1,32060,32060,11991,802.2
SO59428-2,2018-12-06,528,11253,6,SO59428,2,1,69860,69860,26128.2,1747.2
SO59428-3,2018-12-06,480,11253,6,SO59428,3,1,32060,32060,11991,802.2
SO59428-1,2018-12-06,536,11253,6,SO59428,1,1,419860,419860,157028.2,10497.2
SO59464-2,2018-12-06,217,11058,9,SO59464,2,1,489860,489860,183208.2,12247.2
SO59464-3,2018-12-06,488,11058,9,SO59464,3,1,755860,755860,582012.2,18897.2
SO59464-1,2018-12-06,573,11058,9,SO59464,1,1,33376980,33376980,20747130.6,834425.2
SO59465-1,2018-12-06,561,11069,9,SO59465,1,1,33376980,33376980,20747130.6,834425.2
SO59485-2,2018-12-06,476,11356,9,SO59485,2,1,979860,979860,366468.2,24497.2
SO59485-3,2018-12-06,472,11356,9,SO59485,3,1,889000,889000,332486,22225
SO59485-1,2018-12-06,587,11356,9,SO59485,1,1,10772860,10772860,5876897.6,269322.2
SO59486-2,2018-12-06,222,13010,9,SO59486,2,1,489860,489860,183208.2,12247.2
SO59486-3,2018-12-06,491,13010,9,SO59486,3,1,755860,755860,582012.2,18897.2
SO59486-4,2018-12-06,225,13010,9,SO59486,4,1,125860,125860,96912.2,3147.2
SO59486-1,2018-12-06,579,13010,9,SO59486,1,1,17007900,17007900,10572111.2,425198.2
SO59499-2,2018-12-07,478,11466,9,SO59499,2,1,139860,139860,52308.2,3497.2
SO59499-3,2018-12-07,214,11466,9,SO59499,3,1,489860,489860,183208.2,12247.2
SO59499-1,2018-12-07,477,11466,9,SO59499,1,1,69860,69860,26128.2,1747.2
SO59509-3,2018-12-07,482,16053,10,SO59509,3,1,125860,125860,47072.2,3147.2
SO59509-2,2018-12-07,228,16053,10,SO59509,2,1,699860,699860,538892.2,17497.2
SO59509-1,2018-12-07,588,16053,10,SO59509,1,1,10772860,10772860,5876897.6,269322.2
SO59510-2,2018-12-07,465,11330,6,SO59510,2,1,342860,342860,128230.2,8572.2
SO59510-1,2018-12-07,530,11330,6,SO59510,1,1,69860,69860,26128.2,1747.2
SO59522-1,2018-12-07,474,11091,6,SO59522,1,1,979860,979860,366468.2,24497.2
SO59536-1,2018-12-07,537,11165,4,SO59536,1,1,490000,490000,183260,12250
SO59549-3,2018-12-07,225,14941,10,SO59549,3,1,125860,125860,96912.2,3147.2
SO59549-2,2018-12-07,217,14941,10,SO59549,2,1,489860,489860,183208.2,12247.2
SO59549-1,2018-12-07,570,14941,10,SO59549,1,1,10392900,10392900,6460227.2,259823.2
SO59561-2,2018-12-07,479,11105,9,SO59561,2,1,125860,125860,47072.2,3147.2
SO59561-3,2018-12-07,484,11105,9,SO59561,3,1,111300,111300,41626.2,2783.2
SO59561-1,2018-12-07,564,11105,9,SO59561,1,1,33376980,33376980,20747130.6,834425.2
SO59576-4,2018-12-07,480,13577,7,SO59576,4,1,32060,32060,11991,802.2
SO59576-3,2018-12-07,530,13577,7,SO59576,3,1,69860,69860,26128.2,1747.2
SO59576-2,2018-12-07,541,13577,7,SO59576,2,1,405860,405860,151792.2,10147.2
SO59576-1,2018-12-07,574,13577,7,SO59576,1,1,33376980,33376980,20747130.6,834425.2
SO59577-1,2018-12-07,579,13038,9,SO59577,1,1,17007900,17007900,10572111.2,425198.2
SO59578-2,2018-12-07,214,11451,9,SO59578,2,1,489860,489860,183208.2,12247.2
SO59578-3,2018-12-07,472,11451,9,SO59578,3,1,889000,889000,332486,22225
SO59578-1,2018-12-07,575,11451,9,SO59578,1,1,33376980,33376980,20747130.6,834425.2
SO59579-3,2018-12-08,478,14200,7,SO59579,3,1,139860,139860,52308.2,3497.2
SO59579-2,2018-12-08,477,14200,7,SO59579,2,1,69860,69860,26128.2,1747.2
SO59579-1,2018-12-08,353,14200,7,SO59579,1,1,32479860,32479860,17718673,811997.2
SO59627-3,2018-12-08,541,14950,10,SO59627,3,1,405860,405860,151792.2,10147.2
SO59627-2,2018-12-08,530,14950,10,SO59627,2,1,69860,69860,26128.2,1747.2
SO59627-1,2018-12-08,571,14950,10,SO59627,1,1,10392900,10392900,6460227.2,259823.2
SO59636-2,2018-12-08,214,11103,9,SO59636,2,1,489860,489860,183208.2,12247.2
SO59636-1,2018-12-08,562,11103,9,SO59636,1,1,33376980,33376980,20747130.6,834425.2
SO59645-1,2018-12-08,584,11242,7,SO59645,1,1,7559860,7559860,4811094.4,188997.2
SO59651-2,2018-12-09,222,13584,10,SO59651,2,1,489860,489860,183208.2,12247.2
SO59651-1,2018-12-09,359,13584,10,SO59651,1,1,32129860,32129860,17527738.2,803247.2
SO59681-3,2018-12-09,222,11566,7,SO59681,3,1,489860,489860,183208.2,12247.2
SO59681-2,2018-12-09,530,11566,7,SO59681,2,1,69860,69860,26128.2,1747.2
SO59681-1,2018-12-09,541,11566,7,SO59681,1,1,405860,405860,151792.2,10147.2
SO59695-2,2018-12-09,479,11055,9,SO59695,2,1,125860,125860,47072.2,3147.2
SO59695-3,2018-12-09,477,11055,9,SO59695,3,1,69860,69860,26128.2,1747.2
SO59695-1,2018-12-09,562,11055,9,SO59695,1,1,33376980,33376980,20747130.6,834425.2
SO59707-2,2018-12-09,479,13049,9,SO59707,2,1,125860,125860,47072.2,3147.2
SO59707-1,2018-12-09,577,13049,9,SO59707,1,1,17007900,17007900,10572111.2,425198.2
SO59709-5,2018-12-10,231,14203,7,SO59709,5,1,699860,699860,538892.2,17497.2
SO59709-4,2018-12-10,222,14203,7,SO59709,4,1,489860,489860,183208.2,12247.2
SO59709-3,2018-12-10,537,14203,7,SO59709,3,1,490000,490000,183260,12250
SO59709-2,2018-12-10,528,14203,7,SO59709,2,1,69860,69860,26128.2,1747.2
SO59709-1,2018-12-10,359,14203,7,SO59709,1,1,32129860,32129860,17527738.2,803247.2
SO59715-2,2018-12-10,214,13590,10,SO59715,2,1,489860,489860,183208.2,12247.2
SO59715-1,2018-12-10,361,13590,10,SO59715,1,1,32129860,32129860,17527738.2,803247.2
SO59716-1,2018-12-10,529,11233,4,SO59716,1,1,55860,55860,20892.2,1397.2
SO59716-2,2018-12-10,467,11233,4,SO59716,2,1,342860,342860,128230.2,8572.2
SO59723-2,2018-12-10,528,11502,6,SO59723,2,1,69860,69860,26128.2,1747.2
SO59723-3,2018-12-10,217,11502,6,SO59723,3,1,489860,489860,183208.2,12247.2
SO59723-1,2018-12-10,536,11502,6,SO59723,1,1,419860,419860,157028.2,10497.2
SO59747-2,2018-12-10,528,11513,6,SO59747,2,1,69860,69860,26128.2,1747.2
SO59747-3,2018-12-10,536,11513,6,SO59747,3,1,419860,419860,157028.2,10497.2
SO59747-4,2018-12-10,465,11513,6,SO59747,4,1,342860,342860,128230.2,8572.2
SO59747-5,2018-12-10,222,11513,6,SO59747,5,1,489860,489860,183208.2,12247.2
SO59747-1,2018-12-10,590,11513,6,SO59747,1,1,10772860,10772860,5876897.6,269322.2
SO59753-2,2018-12-10,485,13103,9,SO59753,2,1,307720,307720,115087,7693
SO59753-3,2018-12-10,489,13103,9,SO59753,3,1,755860,755860,582012.2,18897.2
SO59753-4,2018-12-10,463,13103,9,SO59753,4,1,342860,342860,128230.2,8572.2
SO59753-1,2018-12-10,363,13103,9,SO59753,1,1,32129860,32129860,17527738.2,803247.2
SO59760-2,2018-12-10,214,11093,9,SO59760,2,1,489860,489860,183208.2,12247.2
SO59760-1,2018-12-10,562,11093,9,SO59760,1,1,33376980,33376980,20747130.6,834425.2
SO59763-2,2018-12-11,217,11150,9,SO59763,2,1,489860,489860,183208.2,12247.2
SO59763-1,2018-12-11,528,11150,9,SO59763,1,1,69860,69860,26128.2,1747.2
SO59769-1,2018-12-11,480,11301,1,SO59769,1,1,32060,32060,11991,802.2
SO59809-2,2018-12-11,214,14937,10,SO59809,2,1,489860,489860,183208.2,12247.2
SO59809-1,2018-12-11,586,14937,10,SO59809,1,1,10392900,10392900,6460227.2,259823.2
SO59829-4,2018-12-11,217,11243,10,SO59829,4,1,489860,489860,183208.2,12247.2
SO59829-3,2018-12-11,479,11243,10,SO59829,3,1,125860,125860,47072.2,3147.2
SO59829-2,2018-12-11,477,11243,10,SO59829,2,1,69860,69860,26128.2,1747.2
SO59829-1,2018-12-11,605,11243,10,SO59829,1,1,7559860,7559860,4811094.4,188997.2
SO59831-2,2018-12-11,225,11358,9,SO59831,2,1,125860,125860,96912.2,3147.2
SO59831-3,2018-12-11,476,11358,9,SO59831,3,1,979860,979860,366468.2,24497.2
SO59831-1,2018-12-11,588,11358,9,SO59831,1,1,10772860,10772860,5876897.6,269322.2
SO59835-1,2018-12-12,359,14163,8,SO59835,1,1,32129860,32129860,17527738.2,803247.2
SO59835-2,2018-12-12,478,14163,8,SO59835,2,1,139860,139860,52308.2,3497.2
SO59836-3,2018-12-12,489,13585,10,SO59836,3,1,755860,755860,582012.2,18897.2
SO59836-2,2018-12-12,485,13585,10,SO59836,2,1,307720,307720,115087,7693
SO59836-1,2018-12-12,363,13585,10,SO59836,1,1,32129860,32129860,17527738.2,803247.2
SO59838-1,2018-12-12,353,14161,8,SO59838,1,1,32479860,32479860,17718673,811997.2
SO59838-2,2018-12-12,478,14161,8,SO59838,2,1,139860,139860,52308.2,3497.2
SO59838-3,2018-12-12,477,14161,8,SO59838,3,1,69860,69860,26128.2,1747.2
SO59838-4,2018-12-12,217,14161,8,SO59838,4,1,489860,489860,183208.2,12247.2
SO59838-5,2018-12-12,225,14161,8,SO59838,5,1,125860,125860,96912.2,3147.2
SO59841-2,2018-12-12,528,11073,9,SO59841,2,1,69860,69860,26128.2,1747.2
SO59841-3,2018-12-12,222,11073,9,SO59841,3,1,489860,489860,183208.2,12247.2
SO59841-1,2018-12-12,535,11073,9,SO59841,1,1,349860,349860,130848.2,8747.2
SO59867-2,2018-12-12,530,11566,7,SO59867,2,1,69860,69860,26128.2,1747.2
SO59867-1,2018-12-12,541,11566,7,SO59867,1,1,405860,405860,151792.2,10147.2
SO59867-3,2018-12-12,480,11566,7,SO59867,3,1,32060,32060,11991,802.2
SO59902-2,2018-12-12,541,11460,9,SO59902,2,1,405860,405860,151792.2,10147.2
SO59902-3,2018-12-12,530,11460,9,SO59902,3,1,69860,69860,26128.2,1747.2
SO59902-4,2018-12-12,463,11460,9,SO59902,4,1,342860,342860,128230.2,8572.2
SO59902-1,2018-12-12,564,11460,9,SO59902,1,1,33376980,33376980,20747130.6,834425.2
SO59906-1,2018-12-13,359,14162,8,SO59906,1,1,32129860,32129860,17527738.2,803247.2
SO59906-2,2018-12-13,467,14162,8,SO59906,2,1,342860,342860,128230.2,8572.2
SO59906-3,2018-12-13,485,14162,8,SO59906,3,1,307720,307720,115087,7693
SO59924-1,2018-12-13,488,11498,6,SO59924,1,1,755860,755860,582012.2,18897.2
SO59925-2,2018-12-13,479,11506,6,SO59925,2,1,125860,125860,47072.2,3147.2
SO59925-3,2018-12-13,477,11506,6,SO59925,3,1,69860,69860,26128.2,1747.2
SO59925-1,2018-12-13,530,11506,6,SO59925,1,1,69860,69860,26128.2,1747.2
SO59928-2,2018-12-13,529,11262,6,SO59928,2,1,55860,55860,20892.2,1397.2
SO59928-1,2018-12-13,540,11262,6,SO59928,1,1,456400,456400,170693.6,11410
SO59979-1,2018-12-13,574,15675,8,SO59979,1,1,33376980,33376980,20747130.6,834425.2
SO59979-2,2018-12-13,214,15675,8,SO59979,2,1,489860,489860,183208.2,12247.2
SO59979-3,2018-12-13,225,15675,8,SO59979,3,1,125860,125860,96912.2,3147.2
SO59983-1,2018-12-14,363,13605,7,SO59983,1,1,32129860,32129860,17527738.2,803247.2
SO59987-1,2018-12-14,355,13606,8,SO59987,1,1,32479860,32479860,17718673,811997.2
SO59987-2,2018-12-14,478,13606,8,SO59987,2,1,139860,139860,52308.2,3497.2
SO59987-3,2018-12-14,477,13606,8,SO59987,3,1,69860,69860,26128.2,1747.2
SO59997-2,2018-12-14,529,11262,6,SO59997,2,1,55860,55860,20892.2,1397.2
SO59997-3,2018-12-14,228,11262,6,SO59997,3,1,699860,699860,538892.2,17497.2
SO59997-1,2018-12-14,540,11262,6,SO59997,1,1,456400,456400,170693.6,11410
SO60026-2,2018-12-14,478,13089,9,SO60026,2,1,139860,139860,52308.2,3497.2
SO60026-3,2018-12-14,477,13089,9,SO60026,3,1,69860,69860,26128.2,1747.2
SO60026-1,2018-12-14,361,13089,9,SO60026,1,1,32129860,32129860,17527738.2,803247.2
SO60042-2,2018-12-14,214,11077,9,SO60042,2,1,489860,489860,183208.2,12247.2
SO60042-1,2018-12-14,576,11077,9,SO60042,1,1,33376980,33376980,20747130.6,834425.2
SO60043-2,2018-12-14,225,11452,9,SO60043,2,1,125860,125860,96912.2,3147.2
SO60043-1,2018-12-14,573,11452,9,SO60043,1,1,33376980,33376980,20747130.6,834425.2
SO60046-1,2018-12-15,355,13822,8,SO60046,1,1,32479860,32479860,17718673,811997.2
SO60046-2,2018-12-15,478,13822,8,SO60046,2,1,139860,139860,52308.2,3497.2
SO60046-3,2018-12-15,477,13822,8,SO60046,3,1,69860,69860,26128.2,1747.2
SO60046-4,2018-12-15,217,13822,8,SO60046,4,1,489860,489860,183208.2,12247.2
SO60065-2,2018-12-15,529,11176,6,SO60065,2,1,55860,55860,20892.2,1397.2
SO60065-4,2018-12-15,484,11176,6,SO60065,4,1,111300,111300,41626.2,2783.2
SO60065-1,2018-12-15,540,11176,6,SO60065,1,1,456400,456400,170693.6,11410
SO60065-3,2018-12-15,480,11176,6,SO60065,3,1,32060,32060,11991,802.2
SO60089-1,2018-12-15,537,11183,4,SO60089,1,1,490000,490000,183260,12250
SO60089-2,2018-12-15,528,11183,4,SO60089,2,1,69860,69860,26128.2,1747.2
SO60123-1,2018-12-16,359,14171,8,SO60123,1,1,32129860,32129860,17527738.2,803247.2
SO60123-2,2018-12-16,537,14171,8,SO60123,2,1,490000,490000,183260,12250
SO60123-3,2018-12-16,528,14171,8,SO60123,3,1,69860,69860,26128.2,1747.2
SO60123-4,2018-12-16,471,14171,8,SO60123,4,1,889000,889000,332486,22225
SO60128-2,2018-12-16,484,16046,10,SO60128,2,1,111300,111300,41626.2,2783.2
SO60128-1,2018-12-16,588,16046,10,SO60128,1,1,10772860,10772860,5876897.6,269322.2
SO60130-1,2018-12-16,225,11300,6,SO60130,1,1,125860,125860,96912.2,3147.2
SO60168-1,2018-12-16,564,11061,9,SO60168,1,1,33376980,33376980,20747130.6,834425.2
SO60178-2,2018-12-16,485,11357,9,SO60178,2,1,307720,307720,115087,7693
SO60178-3,2018-12-16,214,11357,9,SO60178,3,1,489860,489860,183208.2,12247.2
SO60178-1,2018-12-16,590,11357,9,SO60178,1,1,10772860,10772860,5876897.6,269322.2
SO60197-1,2018-12-17,480,11320,4,SO60197,1,1,32060,32060,11991,802.2
SO60198-1,2018-12-17,480,11176,6,SO60198,1,1,32060,32060,11991,802.2
SO60200-2,2018-12-17,530,11330,6,SO60200,2,1,69860,69860,26128.2,1747.2
SO60200-3,2018-12-17,463,11330,6,SO60200,3,1,342860,342860,128230.2,8572.2
SO60200-1,2018-12-17,541,11330,6,SO60200,1,1,405860,405860,151792.2,10147.2
SO60201-2,2018-12-17,480,11287,6,SO60201,2,1,32060,32060,11991,802.2
SO60201-1,2018-12-17,538,11287,6,SO60201,1,1,300860,300860,112522.2,7522.2
SO60216-3,2018-12-17,214,11434,10,SO60216,3,1,489860,489860,183208.2,12247.2
SO60216-2,2018-12-17,479,11434,10,SO60216,2,1,125860,125860,47072.2,3147.2
SO60216-1,2018-12-17,477,11434,10,SO60216,1,1,69860,69860,26128.2,1747.2
SO60226-1,2018-12-17,537,11143,4,SO60226,1,1,490000,490000,183260,12250
SO60226-2,2018-12-17,528,11143,4,SO60226,2,1,69860,69860,26128.2,1747.2
SO60226-3,2018-12-17,480,11143,4,SO60226,3,1,32060,32060,11991,802.2
SO60240-2,2018-12-17,479,11072,9,SO60240,2,1,125860,125860,47072.2,3147.2
SO60240-3,2018-12-17,477,11072,9,SO60240,3,1,69860,69860,26128.2,1747.2
SO60240-1,2018-12-17,561,11072,9,SO60240,1,1,33376980,33376980,20747130.6,834425.2
SO60241-2,2018-12-17,488,11104,9,SO60241,2,1,755860,755860,582012.2,18897.2
SO60241-1,2018-12-17,574,11104,9,SO60241,1,1,33376980,33376980,20747130.6,834425.2
SO60242-1,2018-12-17,561,11106,9,SO60242,1,1,33376980,33376980,20747130.6,834425.2
SO60251-4,2018-12-18,467,13263,7,SO60251,4,1,342860,342860,128230.2,8572.2
SO60251-3,2018-12-18,477,13263,7,SO60251,3,1,69860,69860,26128.2,1747.2
SO60251-2,2018-12-18,478,13263,7,SO60251,2,1,139860,139860,52308.2,3497.2
SO60251-1,2018-12-18,357,13263,7,SO60251,1,1,32479860,32479860,17718673,811997.2
SO60266-1,2018-12-18,541,11331,6,SO60266,1,1,405860,405860,151792.2,10147.2
SO60292-1,2018-12-18,363,11516,4,SO60292,1,1,32129860,32129860,17527738.2,803247.2
SO60292-2,2018-12-18,528,11516,4,SO60292,2,1,69860,69860,26128.2,1747.2
SO60292-3,2018-12-18,537,11516,4,SO60292,3,1,490000,490000,183260,12250
SO60292-4,2018-12-18,480,11516,4,SO60292,4,1,32060,32060,11991,802.2
SO60320-2,2018-12-19,487,14183,10,SO60320,2,1,769860,769860,287928.2,19247.2
SO60320-1,2018-12-19,363,14183,10,SO60320,1,1,32129860,32129860,17527738.2,803247.2
SO60321-2,2018-12-19,483,14186,7,SO60321,2,1,1680000,1680000,628320,42000
SO60321-1,2018-12-19,353,14186,7,SO60321,1,1,32479860,32479860,17718673,811997.2
SO60322-5,2018-12-19,225,13602,10,SO60322,5,1,125860,125860,96912.2,3147.2
SO60322-4,2018-12-19,222,13602,10,SO60322,4,1,489860,489860,183208.2,12247.2
SO60322-3,2018-12-19,478,13602,10,SO60322,3,1,139860,139860,52308.2,3497.2
SO60322-2,2018-12-19,477,13602,10,SO60322,2,1,69860,69860,26128.2,1747.2
SO60322-1,2018-12-19,357,13602,10,SO60322,1,1,32479860,32479860,17718673,811997.2
SO60337-1,2018-12-19,480,11330,6,SO60337,1,1,32060,32060,11991,802.2
SO60341-2,2018-12-19,480,11223,6,SO60341,2,1,32060,32060,11991,802.2
SO60341-1,2018-12-19,538,11223,6,SO60341,1,1,300860,300860,112522.2,7522.2
SO60370-2,2018-12-19,537,13104,9,SO60370,2,1,490000,490000,183260,12250
SO60370-3,2018-12-19,528,13104,9,SO60370,3,1,69860,69860,26128.2,1747.2
SO60370-4,2018-12-19,214,13104,9,SO60370,4,1,489860,489860,183208.2,12247.2
SO60370-1,2018-12-19,355,13104,9,SO60370,1,1,32479860,32479860,17718673,811997.2
SO60380-2,2018-12-19,222,11450,9,SO60380,2,1,489860,489860,183208.2,12247.2
SO60380-3,2018-12-19,482,11450,9,SO60380,3,1,125860,125860,47072.2,3147.2
SO60380-1,2018-12-19,576,11450,9,SO60380,1,1,33376980,33376980,20747130.6,834425.2
SO60395-1,2018-12-20,529,11200,6,SO60395,1,1,55860,55860,20892.2,1397.2
SO60434-2,2018-12-20,217,11124,9,SO60434,2,1,489860,489860,183208.2,12247.2
SO60434-1,2018-12-20,563,11124,9,SO60434,1,1,33376980,33376980,20747130.6,834425.2
SO60451-2,2018-12-20,217,11454,9,SO60451,2,1,489860,489860,183208.2,12247.2
SO60451-1,2018-12-20,573,11454,9,SO60451,1,1,33376980,33376980,20747130.6,834425.2
SO60452-2,2018-12-20,222,11459,9,SO60452,2,1,489860,489860,183208.2,12247.2
SO60452-1,2018-12-20,573,11459,9,SO60452,1,1,33376980,33376980,20747130.6,834425.2
SO60453-4,2018-12-21,214,14195,10,SO60453,4,1,489860,489860,183208.2,12247.2
SO60453-3,2018-12-21,477,14195,10,SO60453,3,1,69860,69860,26128.2,1747.2
SO60453-2,2018-12-21,478,14195,10,SO60453,2,1,139860,139860,52308.2,3497.2
SO60453-1,2018-12-21,359,14195,10,SO60453,1,1,32129860,32129860,17527738.2,803247.2
SO60469-2,2018-12-21,228,11128,1,SO60469,2,1,699860,699860,538892.2,17497.2
SO60469-1,2018-12-21,529,11128,1,SO60469,1,1,55860,55860,20892.2,1397.2
SO60473-1,2018-12-21,540,11287,6,SO60473,1,1,456400,456400,170693.6,11410
SO60487-3,2018-12-21,480,11436,10,SO60487,3,1,32060,32060,11991,802.2
SO60487-2,2018-12-21,529,11436,10,SO60487,2,1,55860,55860,20892.2,1397.2
SO60487-1,2018-12-21,538,11436,10,SO60487,1,1,300860,300860,112522.2,7522.2
SO60505-2,2018-12-21,485,13090,9,SO60505,2,1,307720,307720,115087,7693
SO60505-3,2018-12-21,480,13090,9,SO60505,3,1,32060,32060,11991,802.2
SO60505-1,2018-12-21,353,13090,9,SO60505,1,1,32479860,32479860,17718673,811997.2
SO60517-5,2018-12-21,231,13263,7,SO60517,5,1,699860,699860,538892.2,17497.2
SO60517-4,2018-12-21,222,13263,7,SO60517,4,1,489860,489860,183208.2,12247.2
SO60517-3,2018-12-21,479,13263,7,SO60517,3,1,125860,125860,47072.2,3147.2
SO60517-2,2018-12-21,477,13263,7,SO60517,2,1,69860,69860,26128.2,1747.2
SO60517-1,2018-12-21,573,13263,7,SO60517,1,1,33376980,33376980,20747130.6,834425.2
SO60518-2,2018-12-21,217,11453,9,SO60518,2,1,489860,489860,183208.2,12247.2
SO60518-1,2018-12-21,564,11453,9,SO60518,1,1,33376980,33376980,20747130.6,834425.2
SO60520-1,2018-12-22,361,14774,8,SO60520,1,1,32129860,32129860,17527738.2,803247.2
SO60521-5,2018-12-22,489,13575,7,SO60521,5,1,755860,755860,582012.2,18897.2
SO60521-4,2018-12-22,217,13575,7,SO60521,4,1,489860,489860,183208.2,12247.2
SO60521-3,2018-12-22,477,13575,7,SO60521,3,1,69860,69860,26128.2,1747.2
SO60521-2,2018-12-22,478,13575,7,SO60521,2,1,139860,139860,52308.2,3497.2
SO60521-1,2018-12-22,363,13575,7,SO60521,1,1,32129860,32129860,17527738.2,803247.2
SO60531-1,2018-12-22,480,11091,6,SO60531,1,1,32060,32060,11991,802.2
SO60560-2,2018-12-22,217,13592,7,SO60560,2,1,489860,489860,183208.2,12247.2
SO60560-1,2018-12-22,573,13592,7,SO60560,1,1,33376980,33376980,20747130.6,834425.2
SO60562-4,2018-12-23,214,14192,7,SO60562,4,1,489860,489860,183208.2,12247.2
SO60562-3,2018-12-23,478,14192,7,SO60562,3,1,139860,139860,52308.2,3497.2
SO60562-2,2018-12-23,477,14192,7,SO60562,2,1,69860,69860,26128.2,1747.2
SO60562-1,2018-12-23,355,14192,7,SO60562,1,1,32479860,32479860,17718673,811997.2
SO60565-2,2018-12-23,231,11200,6,SO60565,2,1,699860,699860,538892.2,17497.2
SO60565-1,2018-12-23,467,11200,6,SO60565,1,1,342860,342860,128230.2,8572.2
SO60585-2,2018-12-23,228,11519,6,SO60585,2,1,699860,699860,538892.2,17497.2
SO60585-1,2018-12-23,476,11519,6,SO60585,1,1,979860,979860,366468.2,24497.2
SO60612-2,2018-12-23,222,11107,9,SO60612,2,1,489860,489860,183208.2,12247.2
SO60612-1,2018-12-23,573,11107,9,SO60612,1,1,33376980,33376980,20747130.6,834425.2
SO60613-2,2018-12-23,222,11446,9,SO60613,2,1,489860,489860,183208.2,12247.2
SO60613-3,2018-12-23,489,11446,9,SO60613,3,1,755860,755860,582012.2,18897.2
SO60613-4,2018-12-23,225,11446,9,SO60613,4,1,125860,125860,96912.2,3147.2
SO60613-1,2018-12-23,561,11446,9,SO60613,1,1,33376980,33376980,20747130.6,834425.2
SO60614-2,2018-12-23,487,13091,9,SO60614,2,1,769860,769860,287928.2,19247.2
SO60614-1,2018-12-23,361,13091,9,SO60614,1,1,32129860,32129860,17527738.2,803247.2
SO60624-1,2018-12-23,563,16196,8,SO60624,1,1,33376980,33376980,20747130.6,834425.2
SO60624-2,2018-12-23,477,16196,8,SO60624,2,1,69860,69860,26128.2,1747.2
SO60624-3,2018-12-23,479,16196,8,SO60624,3,1,125860,125860,47072.2,3147.2
SO60624-4,2018-12-23,491,16196,8,SO60624,4,1,755860,755860,582012.2,18897.2
SO60628-1,2018-12-23,574,11076,9,SO60628,1,1,33376980,33376980,20747130.6,834425.2
SO60629-2,2018-12-23,479,11092,9,SO60629,2,1,125860,125860,47072.2,3147.2
SO60629-1,2018-12-23,573,11092,9,SO60629,1,1,33376980,33376980,20747130.6,834425.2
SO60630-2,2018-12-23,488,11448,9,SO60630,2,1,755860,755860,582012.2,18897.2
SO60630-1,2018-12-23,574,11448,9,SO60630,1,1,33376980,33376980,20747130.6,834425.2
SO60631-3,2018-12-24,225,14191,10,SO60631,3,1,125860,125860,96912.2,3147.2
SO60631-2,2018-12-24,222,14191,10,SO60631,2,1,489860,489860,183208.2,12247.2
